date,state,state_abbr,cases,deaths
2020-06-29,Illinois,IL,143885,7115
2020-06-30,Illinois,IL,144661,7136
2020-07-01,Illinois,IL,145541,7160
2020-07-02,Illinois,IL,146407,7197
2020-07-03,Illinois,IL,147293,7222
2020-03-08,Iowa,IA,3,0
2020-03-09,Iowa,IA,8,0
2020-03-10,Iowa,IA,13,0
2020-03-11,Iowa,IA,14,0
2020-03-12,Iowa,IA,16,0
2020-03-13,Iowa,IA,17,0
2020-03-14,Iowa,IA,18,0
2020-03-15,Iowa,IA,22,0
2020-03-16,Iowa,IA,22,0
2020-03-17,Iowa,IA,29,0
2020-03-18,Iowa,IA,38,0
2020-03-19,Iowa,IA,44,0
2020-03-20,Iowa,IA,45,0
2020-03-21,Iowa,IA,68,0
2020-03-22,Iowa,IA,90,0
2020-03-23,Iowa,IA,105,0
2020-03-24,Iowa,IA,124,1
2020-03-25,Iowa,IA,147,1
2020-03-26,Iowa,IA,179,1
2020-03-27,Iowa,IA,236,3
2020-03-28,Iowa,IA,298,3
2020-03-29,Iowa,IA,336,4
2020-03-30,Iowa,IA,424,6
2020-03-31,Iowa,IA,498,7
2020-04-01,Iowa,IA,549,9
2020-04-02,Iowa,IA,614,11
2020-04-03,Iowa,IA,699,11
2020-04-04,Iowa,IA,786,11
2020-04-05,Iowa,IA,868,22
2020-04-06,Iowa,IA,946,25
2020-04-07,Iowa,IA,1048,26
2020-04-08,Iowa,IA,1145,27
2020-04-09,Iowa,IA,1270,27
2020-04-10,Iowa,IA,1388,31
2020-04-11,Iowa,IA,1510,34
2020-04-12,Iowa,IA,1587,41
2020-04-13,Iowa,IA,1710,44
2020-04-14,Iowa,IA,1899,44
2020-04-15,Iowa,IA,1995,53
2020-04-16,Iowa,IA,2141,60
2020-04-17,Iowa,IA,2332,64
2020-04-18,Iowa,IA,2513,74
2020-04-19,Iowa,IA,2915,75
2020-04-20,Iowa,IA,3175,79
2020-04-21,Iowa,IA,3641,83
2020-04-22,Iowa,IA,3764,90
2020-04-23,Iowa,IA,3939,96
2020-04-24,Iowa,IA,4459,107
2020-04-25,Iowa,IA,5109,112
2020-04-26,Iowa,IA,5490,118
2020-04-27,Iowa,IA,5868,127
2020-04-28,Iowa,IA,6376,136
2020-04-29,Iowa,IA,6843,148
2020-04-30,Iowa,IA,7145,162
2020-05-01,Iowa,IA,7883,170
2020-05-02,Iowa,IA,8641,175
2020-05-03,Iowa,IA,9169,184
2020-05-04,Iowa,IA,9703,188
2020-05-05,Iowa,IA,10111,207
2020-05-06,Iowa,IA,10404,219
2020-05-07,Iowa,IA,11059,231
2020-05-08,Iowa,IA,11457,243
2020-05-09,Iowa,IA,11671,252
2020-05-10,Iowa,IA,11959,265
2020-05-11,Iowa,IA,12373,271
2020-05-12,Iowa,IA,12912,289
2020-05-13,Iowa,IA,13289,306
2020-05-14,Iowa,IA,13675,318
2020-05-15,Iowa,IA,14049,336
2020-05-16,Iowa,IA,14328,346
2020-05-17,Iowa,IA,14651,351
2020-05-18,Iowa,IA,14955,355
2020-05-19,Iowa,IA,15296,367
2020-05-20,Iowa,IA,15868,400
2020-05-21,Iowa,IA,16170,414
2020-05-22,Iowa,IA,16510,441
2020-05-23,Iowa,IA,16898,446
2020-05-24,Iowa,IA,17434,456
2020-05-25,Iowa,IA,17628,460
2020-05-26,Iowa,IA,17999,480
2020-05-27,Iowa,IA,18446,496
2020-05-28,Iowa,IA,18672,510
2020-05-29,Iowa,IA,19019,525
2020-05-30,Iowa,IA,19336,531
2020-05-31,Iowa,IA,19621,537
2020-06-01,Iowa,IA,19789,558
2020-06-02,Iowa,IA,20017,564
2020-06-03,Iowa,IA,20376,574
2020-06-04,Iowa,IA,20943,590
2020-06-05,Iowa,IA,21332,597
2020-06-06,Iowa,IA,21527,602
2020-06-07,Iowa,IA,21794,606
2020-06-08,Iowa,IA,22111,623
2020-06-09,Iowa,IA,22271,629
2020-06-10,Iowa,IA,22733,638
2020-06-11,Iowa,IA,23103,641
2020-06-12,Iowa,IA,23455,650
2020-06-13,Iowa,IA,23792,651
2020-06-14,Iowa,IA,23959,652
2020-06-15,Iowa,IA,24110,661
2020-06-16,Iowa,IA,24263,670
2020-06-17,Iowa,IA,24616,677
2020-06-18,Iowa,IA,24959,680
2020-06-19,Iowa,IA,25424,681
2020-06-20,Iowa,IA,25552,685
2020-06-21,Iowa,IA,26020,686
2020-06-22,Iowa,IA,26217,687
2020-06-23,Iowa,IA,26470,690
2020-06-24,Iowa,IA,26897,694
2020-06-25,Iowa,IA,27384,702
2020-06-26,Iowa,IA,27828,704
2020-06-27,Iowa,IA,28203,704
2020-06-28,Iowa,IA,28520,706
2020-06-29,Iowa,IA,28874,712
2020-06-30,Iowa,IA,29152,717
2020-07-01,Iowa,IA,29618,717
2020-07-02,Iowa,IA,30259,719
2020-07-03,Iowa,IA,30631,721
2020-03-06,Kentucky,KY,1,0
2020-03-07,Kentucky,KY,1,0
2020-03-08,Kentucky,KY,4,0
2020-03-09,Kentucky,KY,5,0
2020-03-10,Kentucky,KY,7,0
2020-03-11,Kentucky,KY,7,0
2020-03-12,Kentucky,KY,11,0
2020-03-13,Kentucky,KY,11,0
2020-03-14,Kentucky,KY,18,0
2020-03-15,Kentucky,KY,21,0
2020-03-16,Kentucky,KY,22,1
2020-03-17,Kentucky,KY,26,1
2020-03-18,Kentucky,KY,35,1
2020-03-19,Kentucky,KY,47,2
2020-03-20,Kentucky,KY,63,2
2020-03-21,Kentucky,KY,84,3
2020-03-22,Kentucky,KY,103,3
2020-03-23,Kentucky,KY,124,3
2020-03-24,Kentucky,KY,157,3
2020-03-25,Kentucky,KY,198,5
2020-03-26,Kentucky,KY,248,5
2020-03-27,Kentucky,KY,302,8
2020-03-28,Kentucky,KY,394,9
2020-03-29,Kentucky,KY,439,9
2020-03-30,Kentucky,KY,480,11
2020-03-31,Kentucky,KY,590,18
2020-04-01,Kentucky,KY,674,20
2020-04-02,Kentucky,KY,747,34
2020-04-03,Kentucky,KY,762,34
2020-04-04,Kentucky,KY,909,40
2020-04-05,Kentucky,KY,1048,44
2020-04-06,Kentucky,KY,1057,52
2020-04-07,Kentucky,KY,1289,66
2020-04-08,Kentucky,KY,1393,73
2020-04-09,Kentucky,KY,1525,84
2020-04-10,Kentucky,KY,1702,90
2020-04-11,Kentucky,KY,1851,94
2020-04-12,Kentucky,KY,1963,98
2020-04-13,Kentucky,KY,2048,106
2020-04-14,Kentucky,KY,2210,115
2020-04-15,Kentucky,KY,2295,124
2020-04-16,Kentucky,KY,2429,131
2020-04-17,Kentucky,KY,2522,140
2020-04-18,Kentucky,KY,2707,145
2020-04-19,Kentucky,KY,2960,149
2020-04-20,Kentucky,KY,3050,155
2020-04-21,Kentucky,KY,3193,172
2020-04-22,Kentucky,KY,3373,185
2020-04-23,Kentucky,KY,3548,194
2020-04-24,Kentucky,KY,3779,203
2020-04-25,Kentucky,KY,3905,208
2020-04-26,Kentucky,KY,4074,211
2020-04-27,Kentucky,KY,4146,216
2020-04-28,Kentucky,KY,4375,231
2020-04-29,Kentucky,KY,4538,235
2020-04-30,Kentucky,KY,4708,240
2020-05-01,Kentucky,KY,4879,248
2020-05-02,Kentucky,KY,4881,252
2020-05-03,Kentucky,KY,5223,256
2020-05-04,Kentucky,KY,5370,267
2020-05-05,Kentucky,KY,5822,278
2020-05-06,Kentucky,KY,5946,286
2020-05-07,Kentucky,KY,6173,302
2020-05-08,Kentucky,KY,6298,304
2020-05-09,Kentucky,KY,6469,312
2020-05-10,Kentucky,KY,6486,312
2020-05-11,Kentucky,KY,6710,325
2020-05-12,Kentucky,KY,7003,333
2020-05-13,Kentucky,KY,7102,334
2020-05-14,Kentucky,KY,7397,341
2020-05-15,Kentucky,KY,7578,343
2020-05-16,Kentucky,KY,7773,346
2020-05-17,Kentucky,KY,7793,346
2020-05-18,Kentucky,KY,8041,354
2020-05-19,Kentucky,KY,8205,369
2020-05-20,Kentucky,KY,8336,381
2020-05-21,Kentucky,KY,8475,393
2020-05-22,Kentucky,KY,8688,398
2020-05-23,Kentucky,KY,8812,399
2020-05-24,Kentucky,KY,8842,399
2020-05-25,Kentucky,KY,8899,403
2020-05-26,Kentucky,KY,9175,407
2020-05-27,Kentucky,KY,9313,420
2020-05-28,Kentucky,KY,9510,424
2020-05-29,Kentucky,KY,9688,434
2020-05-30,Kentucky,KY,9887,441
2020-05-31,Kentucky,KY,9937,441
2020-06-01,Kentucky,KY,10150,445
2020-06-02,Kentucky,KY,10287,451
2020-06-03,Kentucky,KY,10485,458
2020-06-04,Kentucky,KY,10781,469
2020-06-05,Kentucky,KY,11051,476
2020-06-06,Kentucky,KY,11359,480
2020-06-07,Kentucky,KY,11393,481
2020-06-08,Kentucky,KY,11701,487
2020-06-09,Kentucky,KY,11891,494
2020-06-10,Kentucky,KY,12029,498
2020-06-11,Kentucky,KY,12128,513
2020-06-12,Kentucky,KY,12352,525
2020-06-13,Kentucky,KY,12605,527
2020-06-14,Kentucky,KY,12652,527
2020-06-15,Kentucky,KY,12863,524
2020-06-16,Kentucky,KY,12899,530
2020-06-17,Kentucky,KY,13190,536
2020-06-18,Kentucky,KY,13391,540
2020-06-19,Kentucky,KY,13629,542
2020-06-20,Kentucky,KY,13800,542
2020-06-21,Kentucky,KY,13919,544
2020-06-22,Kentucky,KY,14073,549
2020-06-23,Kentucky,KY,14323,559
2020-06-24,Kentucky,KY,14522,561
2020-06-25,Kentucky,KY,14793,569
2020-06-26,Kentucky,KY,15033,575
2020-06-27,Kentucky,KY,15337,575
2020-06-28,Kentucky,KY,15480,577
2020-06-29,Kentucky,KY,15657,584
2020-06-30,Kentucky,KY,15916,588
2020-07-01,Kentucky,KY,16114,597
2020-07-02,Kentucky,KY,16370,605
2020-07-03,Kentucky,KY,16655,608
2020-03-09,Louisiana,LA,1,0
2020-03-10,Louisiana,LA,6,0
2020-03-11,Louisiana,LA,13,0
2020-03-12,Louisiana,LA,14,0
2020-03-13,Louisiana,LA,36,0
2020-03-14,Louisiana,LA,77,1
2020-03-15,Louisiana,LA,103,2
2020-03-16,Louisiana,LA,137,3
2020-03-17,Louisiana,LA,196,5
2020-03-18,Louisiana,LA,280,7
2020-03-19,Louisiana,LA,392,10
2020-03-20,Louisiana,LA,537,10
2020-03-21,Louisiana,LA,763,16
2020-03-22,Louisiana,LA,837,20
2020-03-23,Louisiana,LA,1172,34
2020-03-24,Louisiana,LA,1388,46
2020-03-25,Louisiana,LA,1795,65
2020-03-26,Louisiana,LA,2305,83
2020-03-27,Louisiana,LA,2746,119
2020-03-28,Louisiana,LA,3315,137
2020-03-29,Louisiana,LA,3539,153
2020-03-30,Louisiana,LA,4024,186
2020-03-31,Louisiana,LA,5237,240
2020-04-01,Louisiana,LA,6424,275
2020-04-02,Louisiana,LA,9152,310
2020-04-03,Louisiana,LA,10299,370
2020-04-04,Louisiana,LA,12500,412
2020-04-05,Louisiana,LA,13014,477
2020-04-06,Louisiana,LA,14867,512
2020-04-07,Louisiana,LA,16284,582
2020-04-08,Louisiana,LA,17030,652
2020-04-09,Louisiana,LA,18283,702
2020-04-10,Louisiana,LA,19253,755
2020-04-11,Louisiana,LA,20014,806
2020-04-12,Louisiana,LA,20595,840
2020-04-13,Louisiana,LA,21016,884
2020-04-14,Louisiana,LA,21518,1013
2020-04-15,Louisiana,LA,21951,1103
2020-04-16,Louisiana,LA,22532,1156
2020-04-17,Louisiana,LA,23118,1213
2020-04-18,Louisiana,LA,23580,1267
2020-04-19,Louisiana,LA,23928,1296
2020-04-20,Louisiana,LA,24523,1328
2020-04-21,Louisiana,LA,24854,1405
2020-04-22,Louisiana,LA,25317,1532
2020-04-23,Louisiana,LA,25798,1599
2020-04-24,Louisiana,LA,26199,1660
2020-04-25,Louisiana,LA,26571,1703
2020-04-26,Louisiana,LA,26832,1729
2020-04-27,Louisiana,LA,27111,1740
2020-04-28,Louisiana,LA,27329,1801
2020-04-29,Louisiana,LA,27703,1845
2020-04-30,Louisiana,LA,28044,1905
2020-05-01,Louisiana,LA,28754,1970
2020-05-02,Louisiana,LA,29183,1993
2020-05-03,Louisiana,LA,29383,2012
2020-05-04,Louisiana,LA,29746,2064
2020-05-05,Louisiana,LA,30069,2115
2020-05-06,Louisiana,LA,30472,2167
2020-05-07,Louisiana,LA,30725,2208
2020-05-08,Louisiana,LA,30928,2227
2020-05-09,Louisiana,LA,31490,2267
2020-05-10,Louisiana,LA,31673,2286
2020-05-11,Louisiana,LA,31881,2308
2020-05-12,Louisiana,LA,32116,2347
2020-05-13,Louisiana,LA,32728,2381
2020-05-14,Louisiana,LA,33555,2417
2020-05-15,Louisiana,LA,33903,2448
2020-05-16,Louisiana,LA,34183,2479
2020-05-17,Louisiana,LA,34498,2491
2020-05-18,Louisiana,LA,34832,2563
2020-05-19,Louisiana,LA,35161,2581
2020-05-20,Louisiana,LA,35439,2608
2020-05-21,Louisiana,LA,36627,2629
2020-05-22,Louisiana,LA,37048,2669
2020-05-23,Louisiana,LA,37165,2683
2020-05-24,Louisiana,LA,37293,2690
2020-05-25,Louisiana,LA,37916,2690
2020-05-26,Louisiana,LA,38252,2701
2020-05-27,Louisiana,LA,38694,2722
2020-05-28,Louisiana,LA,38907,2740
2020-05-29,Louisiana,LA,38907,2766
2020-05-30,Louisiana,LA,39682,2785
2020-05-31,Louisiana,LA,40021,2791
2020-06-01,Louisiana,LA,40452,2801
2020-06-02,Louisiana,LA,40857,2835
2020-06-03,Louisiana,LA,41244,2870
2020-06-04,Louisiana,LA,41673,2883
2020-06-05,Louisiana,LA,42100,2912
2020-06-06,Louisiana,LA,42597,2925
2020-06-07,Louisiana,LA,42927,2936
2020-06-08,Louisiana,LA,43163,2944
2020-06-09,Louisiana,LA,43725,2957
2020-06-10,Louisiana,LA,44143,2968
2020-06-11,Louisiana,LA,44585,2987
2020-06-12,Louisiana,LA,45108,2996
2020-06-13,Louisiana,LA,46396,3004
2020-06-14,Louisiana,LA,46732,3014
2020-06-15,Louisiana,LA,47284,3018
2020-06-16,Louisiana,LA,47818,3042
2020-06-17,Louisiana,LA,48746,3062
2020-06-18,Louisiana,LA,49506,3069
2020-06-19,Louisiana,LA,48627,3084
2020-06-20,Louisiana,LA,49497,3104
2020-06-21,Louisiana,LA,49890,3105
2020-06-22,Louisiana,LA,50352,3117
2020-06-23,Louisiana,LA,51708,3134
2020-06-24,Louisiana,LA,52590,3152
2020-06-25,Louisiana,LA,53528,3164
2020-06-26,Louisiana,LA,54882,3190
2020-06-27,Louisiana,LA,54882,3190
2020-06-28,Louisiana,LA,56349,3199
2020-06-29,Louisiana,LA,57189,3199
2020-06-30,Louisiana,LA,58203,3221
2020-07-01,Louisiana,LA,60286,3238
2020-07-02,Louisiana,LA,61669,3255
2020-07-03,Louisiana,LA,63397,3278
2020-03-05,Maryland,MD,3,0
2020-03-06,Maryland,MD,3,0
2020-03-07,Maryland,MD,3,0
2020-03-08,Maryland,MD,5,0
2020-03-09,Maryland,MD,6,0
2020-03-10,Maryland,MD,9,0
2020-03-11,Maryland,MD,13,0
2020-03-12,Maryland,MD,13,0
2020-03-13,Maryland,MD,18,0
2020-03-14,Maryland,MD,27,0
2020-03-15,Maryland,MD,32,0
2020-03-16,Maryland,MD,39,0
2020-03-17,Maryland,MD,57,0
2020-03-18,Maryland,MD,85,1
2020-03-19,Maryland,MD,108,1
2020-03-20,Maryland,MD,150,2
2020-03-21,Maryland,MD,195,3
2020-03-22,Maryland,MD,245,3
2020-03-23,Maryland,MD,290,3
2020-03-24,Maryland,MD,349,4
2020-03-25,Maryland,MD,423,4
2020-03-26,Maryland,MD,581,4
2020-03-27,Maryland,MD,790,5
2020-03-28,Maryland,MD,1066,10
2020-03-29,Maryland,MD,1244,11
2020-03-30,Maryland,MD,1415,15
2020-03-31,Maryland,MD,1662,18
2020-04-01,Maryland,MD,1985,33
2020-04-02,Maryland,MD,2331,36
2020-04-03,Maryland,MD,2758,42
2020-04-04,Maryland,MD,3125,54
2020-04-05,Maryland,MD,3609,68
2020-04-06,Maryland,MD,4045,92
2020-04-07,Maryland,MD,4371,104
2020-04-08,Maryland,MD,5529,124
2020-04-09,Maryland,MD,6185,139
2020-04-10,Maryland,MD,6968,172
2020-04-11,Maryland,MD,7694,207
2020-04-12,Maryland,MD,8225,236
2020-04-13,Maryland,MD,8936,262
2020-04-14,Maryland,MD,9472,302
2020-04-15,Maryland,MD,10096,413
2020-04-16,Maryland,MD,10851,459
2020-04-17,Maryland,MD,11641,494
2020-04-18,Maryland,MD,12379,534
2020-04-19,Maryland,MD,12892,548
2020-04-20,Maryland,MD,13750,582
2020-04-21,Maryland,MD,14261,652
2020-04-22,Maryland,MD,14842,698
2020-04-23,Maryland,MD,15805,748
2020-04-24,Maryland,MD,16693,798
2020-04-25,Maryland,MD,17844,875
2020-04-26,Maryland,MD,18664,910
2020-04-27,Maryland,MD,19574,945
2020-04-28,Maryland,MD,20200,1016
2020-04-29,Maryland,MD,20942,1078
2020-04-30,Maryland,MD,21825,1139
2020-05-01,Maryland,MD,23566,1192
2020-05-02,Maryland,MD,24568,1251
2020-05-03,Maryland,MD,25561,1281
2020-05-04,Maryland,MD,26509,1317
2020-05-05,Maryland,MD,27217,1390
2020-05-06,Maryland,MD,28263,1443
2020-05-07,Maryland,MD,29476,1503
2020-05-08,Maryland,MD,30592,1560
2020-05-09,Maryland,MD,31638,1614
2020-05-10,Maryland,MD,32693,1644
2020-05-11,Maryland,MD,33483,1683
2020-05-12,Maryland,MD,34174,1756
2020-05-13,Maryland,MD,34927,1809
2020-05-14,Maryland,MD,36021,1866
2020-05-15,Maryland,MD,37105,1911
2020-05-16,Maryland,MD,38083,1957
2020-05-17,Maryland,MD,38920,1992
2020-05-18,Maryland,MD,39882,2023
2020-05-19,Maryland,MD,41664,2081
2020-05-20,Maryland,MD,42442,2123
2020-05-21,Maryland,MD,43645,2159
2020-05-22,Maryland,MD,44539,2207
2020-05-23,Maryland,MD,45608,2243
2020-05-24,Maryland,MD,46919,2277
2020-05-25,Maryland,MD,47754,2302
2020-05-26,Maryland,MD,48290,2333
2020-05-27,Maryland,MD,49042,2392
2020-05-28,Maryland,MD,50334,2428
2020-05-29,Maryland,MD,51631,2466
2020-05-30,Maryland,MD,52662,2509
2020-05-31,Maryland,MD,53456,2532
2020-06-01,Maryland,MD,54035,2552
2020-06-02,Maryland,MD,54831,2597
2020-06-03,Maryland,MD,55617,2641
2020-06-04,Maryland,MD,56490,2668
2020-06-05,Maryland,MD,57407,2702
2020-06-06,Maryland,MD,58099,2740
2020-06-07,Maryland,MD,58593,2749
2020-06-08,Maryland,MD,59024,2776
2020-06-09,Maryland,MD,59543,2811
2020-06-10,Maryland,MD,60114,2844
2020-06-11,Maryland,MD,60823,2875
2020-06-12,Maryland,MD,61262,2900
2020-06-13,Maryland,MD,61935,2926
2020-06-14,Maryland,MD,62328,2939
2020-06-15,Maryland,MD,62653,2947
2020-06-16,Maryland,MD,63004,2982
2020-06-17,Maryland,MD,63565,2996
2020-06-18,Maryland,MD,63839,3016
2020-06-19,Maryland,MD,64150,3030
2020-06-20,Maryland,MD,64565,3052
2020-06-21,Maryland,MD,64903,3066
2020-06-22,Maryland,MD,65202,3074
2020-06-23,Maryland,MD,65602,3092
2020-06-24,Maryland,MD,65934,3108
2020-06-25,Maryland,MD,66397,3129
2020-06-26,Maryland,MD,66704,3142
2020-06-27,Maryland,MD,67032,3157
2020-06-28,Maryland,MD,67360,3168
2020-06-29,Maryland,MD,67837,3175
2020-06-30,Maryland,MD,68152,3190
2020-07-01,Maryland,MD,68502,3205
2020-07-02,Maryland,MD,69015,3212
2020-07-03,Maryland,MD,69422,3223
2020-03-10,Michigan,MI,2,0
2020-03-11,Michigan,MI,2,0
2020-03-12,Michigan,MI,12,0
2020-03-13,Michigan,MI,25,0
2020-03-14,Michigan,MI,33,0
2020-03-15,Michigan,MI,53,0
2020-03-16,Michigan,MI,54,0
2020-03-17,Michigan,MI,65,0
2020-03-18,Michigan,MI,80,1
2020-03-19,Michigan,MI,334,3
2020-03-20,Michigan,MI,548,4
2020-03-21,Michigan,MI,787,6
2020-03-22,Michigan,MI,1033,9
2020-03-23,Michigan,MI,1324,16
2020-03-24,Michigan,MI,1791,24
2020-03-25,Michigan,MI,2293,43
2020-03-26,Michigan,MI,2877,63
2020-03-27,Michigan,MI,3655,93
2020-03-28,Michigan,MI,4634,112
2020-03-29,Michigan,MI,5486,132
2020-03-30,Michigan,MI,6508,197
2020-03-31,Michigan,MI,7629,264
2020-04-01,Michigan,MI,9292,336
2020-04-02,Michigan,MI,10791,417
2020-04-03,Michigan,MI,12669,478
2020-04-04,Michigan,MI,14225,541
2020-04-05,Michigan,MI,15633,617
2020-04-06,Michigan,MI,17129,727
2020-04-07,Michigan,MI,18851,845
2020-04-08,Michigan,MI,20220,959
2020-04-09,Michigan,MI,21375,1076
2020-04-10,Michigan,MI,22646,1280
2020-04-11,Michigan,MI,23855,1395
2020-04-12,Michigan,MI,24496,1488
2020-04-13,Michigan,MI,25490,1603
2020-04-14,Michigan,MI,26845,1767
2020-04-15,Michigan,MI,27894,1920
2020-04-16,Michigan,MI,29120,2092
2020-04-17,Michigan,MI,29954,2227
2020-04-18,Michigan,MI,30718,2307
2020-04-19,Michigan,MI,31349,2389
2020-04-20,Michigan,MI,31929,2466
2020-04-21,Michigan,MI,32936,2698
2020-04-22,Michigan,MI,33973,2813
2020-04-23,Michigan,MI,35253,2977
2020-04-24,Michigan,MI,36628,3084
2020-04-25,Michigan,MI,37302,3273
2020-04-26,Michigan,MI,38003,3314
2020-04-27,Michigan,MI,38457,3406
2020-04-28,Michigan,MI,39469,3566
2020-04-29,Michigan,MI,40443,3670
2020-04-30,Michigan,MI,41348,3788
2020-05-01,Michigan,MI,42348,3866
2020-05-02,Michigan,MI,43191,4020
2020-05-03,Michigan,MI,43803,4049
2020-05-04,Michigan,MI,43996,4135
2020-05-05,Michigan,MI,44391,4179
2020-05-06,Michigan,MI,45079,4250
2020-05-07,Michigan,MI,45643,4343
2020-05-08,Michigan,MI,46319,4393
2020-05-09,Michigan,MI,46735,4526
2020-05-10,Michigan,MI,47116,4551
2020-05-11,Michigan,MI,47526,4584
2020-05-12,Michigan,MI,47946,4674
2020-05-13,Michigan,MI,48307,4714
2020-05-14,Michigan,MI,49489,4787
2020-05-15,Michigan,MI,49982,4825
2020-05-16,Michigan,MI,50416,4880
2020-05-17,Michigan,MI,51054,4891
2020-05-18,Michigan,MI,51853,4915
2020-05-19,Michigan,MI,52337,5017
2020-05-20,Michigan,MI,52988,5060
2020-05-21,Michigan,MI,53468,5129
2020-05-22,Michigan,MI,53865,5158
2020-05-23,Michigan,MI,54304,5223
2020-05-24,Michigan,MI,54616,5228
2020-05-25,Michigan,MI,54816,5240
2020-05-26,Michigan,MI,55040,5266
2020-05-27,Michigan,MI,55544,5334
2020-05-28,Michigan,MI,55944,5372
2020-05-29,Michigan,MI,56589,5406
2020-05-30,Michigan,MI,56848,5463
2020-05-31,Michigan,MI,57355,5491
2020-06-01,Michigan,MI,58435,5525
2020-06-02,Michigan,MI,58680,5562
2020-06-03,Michigan,MI,58990,5579
2020-06-04,Michigan,MI,59215,5604
2020-06-05,Michigan,MI,63744,5854
2020-06-06,Michigan,MI,64196,5894
2020-06-07,Michigan,MI,64615,5898
2020-06-08,Michigan,MI,64911,5916
2020-06-09,Michigan,MI,65190,5946
2020-06-10,Michigan,MI,65377,5958
2020-06-11,Michigan,MI,65627,5985
2020-06-12,Michigan,MI,65881,5994
2020-06-13,Michigan,MI,66024,6017
2020-06-14,Michigan,MI,66246,6020
2020-06-15,Michigan,MI,66302,6025
2020-06-16,Michigan,MI,66466,6039
2020-06-17,Michigan,MI,66694,6041
2020-06-18,Michigan,MI,66980,6064
2020-06-19,Michigan,MI,67300,6071
2020-06-20,Michigan,MI,67721,6091
2020-06-21,Michigan,MI,67873,6094
2020-06-22,Michigan,MI,68144,6101
2020-06-23,Michigan,MI,68373,6113
2020-06-24,Michigan,MI,68711,6118
2020-06-25,Michigan,MI,69159,6137
2020-06-26,Michigan,MI,69473,6138
2020-06-27,Michigan,MI,69802,6157
2020-06-28,Michigan,MI,70042,6161
2020-06-29,Michigan,MI,70356,6165
2020-06-30,Michigan,MI,70850,6197
2020-07-01,Michigan,MI,71279,6202
2020-07-02,Michigan,MI,71853,6216
2020-07-03,Michigan,MI,72306,6219
2020-03-07,Missouri,MO,1,0
2020-03-08,Missouri,MO,1,0
2020-03-09,Missouri,MO,1,0
2020-03-10,Missouri,MO,1,0
2020-03-11,Missouri,MO,1,0
2020-03-12,Missouri,MO,2,0
2020-03-13,Missouri,MO,4,0
2020-03-14,Missouri,MO,5,0
2020-03-15,Missouri,MO,5,0
2020-03-16,Missouri,MO,9,0
2020-03-17,Missouri,MO,16,0
2020-03-18,Missouri,MO,21,1
2020-03-19,Missouri,MO,35,1
2020-03-20,Missouri,MO,73,3
2020-03-21,Missouri,MO,93,3
2020-03-22,Missouri,MO,130,3
2020-03-23,Missouri,MO,183,4
2020-03-24,Missouri,MO,255,5
2020-03-25,Missouri,MO,384,8
2020-03-26,Missouri,MO,508,8
2020-03-27,Missouri,MO,670,9
2020-03-28,Missouri,MO,837,11
2020-03-29,Missouri,MO,902,12
2020-03-30,Missouri,MO,1049,13
2020-03-31,Missouri,MO,1350,15
2020-04-01,Missouri,MO,1580,21
2020-04-02,Missouri,MO,1834,28
2020-04-03,Missouri,MO,2113,36
2020-04-04,Missouri,MO,2291,44
2020-04-05,Missouri,MO,2367,52
2020-04-06,Missouri,MO,2722,56
2020-04-07,Missouri,MO,3037,80
2020-04-08,Missouri,MO,3327,86
2020-04-09,Missouri,MO,3539,94
2020-04-10,Missouri,MO,3799,105
2020-04-11,Missouri,MO,4024,116
2020-04-12,Missouri,MO,4160,116
2020-04-13,Missouri,MO,4388,136
2020-04-14,Missouri,MO,4686,151
2020-04-15,Missouri,MO,4895,164
2020-04-16,Missouri,MO,5111,170
2020-04-17,Missouri,MO,5283,184
2020-04-18,Missouri,MO,5517,194
2020-04-19,Missouri,MO,5667,196
2020-04-20,Missouri,MO,5807,201
2020-04-21,Missouri,MO,5941,221
2020-04-22,Missouri,MO,6137,236
2020-04-23,Missouri,MO,6321,248
2020-04-24,Missouri,MO,6625,267
2020-04-25,Missouri,MO,6826,280
2020-04-26,Missouri,MO,6997,282
2020-04-27,Missouri,MO,7171,296
2020-04-28,Missouri,MO,7306,324
2020-04-29,Missouri,MO,7426,331
2020-04-30,Missouri,MO,7563,341
2020-05-01,Missouri,MO,7840,355
2020-05-02,Missouri,MO,8154,373
2020-05-03,Missouri,MO,8454,378
2020-05-04,Missouri,MO,8776,387
2020-05-05,Missouri,MO,8919,408
2020-05-06,Missouri,MO,9164,429
2020-05-07,Missouri,MO,9409,449
2020-05-08,Missouri,MO,9573,481
2020-05-09,Missouri,MO,9737,492
2020-05-10,Missouri,MO,9906,502
2020-05-11,Missouri,MO,10025,512
2020-05-12,Missouri,MO,10124,528
2020-05-13,Missouri,MO,10369,548
2020-05-14,Missouri,MO,10490,564
2020-05-15,Missouri,MO,10567,579
2020-05-16,Missouri,MO,10794,593
2020-05-17,Missouri,MO,11069,601
2020-05-18,Missouri,MO,11225,609
2020-05-19,Missouri,MO,11369,631
2020-05-20,Missouri,MO,11510,643
2020-05-21,Missouri,MO,11657,670
2020-05-22,Missouri,MO,11797,680
2020-05-23,Missouri,MO,11922,685
2020-05-24,Missouri,MO,12114,689
2020-05-25,Missouri,MO,12296,694
2020-05-26,Missouri,MO,12437,698
2020-05-27,Missouri,MO,12624,705
2020-05-28,Missouri,MO,12815,715
2020-05-29,Missouri,MO,12949,740
